Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80.0,46324769.0,13.0,12.0,1715.0,7091.0,417.0,0.0,131.9230769,197.6450782,1767.0,0.0,590.9166667,868.4142767,190.092691,0.539668099,1930198.708,3720283.049,9993049.0,4.0,44900000.0,3742934.0,4663273.514,10000000.0,126.0,46300000.0,4207754.545,4653710.207,10000000.0,965.0,0.0,0.0,0.0,0.0,272.0,288.0,0.280627411,0.259040687,0.0,1767.0,338.6923077,638.6940907,407930.1415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,352.24,131.9230769,590.9166667,272.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1715.0,12.0,7091.0,8192.0,1047.0,12.0,20.0,79601.4,54557.57957,154856.0,39521.0,8903440.2,1540615.159,9993049.0,6717342.0,0.0
50122.0,3.0,1.0,1.0,6.0,2.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,2666666.667,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,333333.3333,333333.3333,2.0,6.0,4.666666667,2.309401077,5.333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0,1024.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39503.0,3.0,2.0,0.0,31.0,0.0,31.0,0.0,15.5,21.92031022,0.0,0.0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,15.5,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,972.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,191.0,2.0,2.0,84.0,310.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,2062827.225,20942.40838,63.66666667,104.2129231,184.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,10471.20419,10471.20419,42.0,155.0,87.2,61.892649,3830.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,42.0,155.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,310.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,1025032.0,2.0,2.0,70.0,102.0,35.0,35.0,35.0,0.0,51.0,51.0,51.0,0.0,167.7996394,3.902317196,341677.3333,591759.2003,1024982.0,2.0,2.0,2.0,0.0,2.0,2.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,1.951158598,1.951158598,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.75,35.0,51.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,2.0,102.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,160.0,2.0,2.0,80.0,166.0,40.0,40.0,40.0,0.0,83.0,83.0,83.0,0.0,1537500.0,25000.0,53.33333333,87.17989065,154.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,12500.0,12500.0,40.0,83.0,57.2,23.55206997,554.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.5,40.0,83.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,166.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,169673.0,2.0,1.0,12.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,106.0864133,17.68106888,84836.5,119972.6862,169670.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,11.78737925,5.893689627,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,6.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,172.0,2.0,2.0,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,1139534.884,23255.81395,57.33333333,93.24340906,165.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,11627.90698,11627.90698,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.25,41.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,114.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53730.0,88.0,1.0,2.0,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,204545.4545,34090.90909,44.0,59.39696962,86.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20.0,40.0,11363.63636,22727.27273,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,8.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,12.0,389.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58724.0,273.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,43956.04396,7326.007326,273.0,0.0,273.0,273.0,273.0,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,7326.007326,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,123.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,256.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,240.0,2.0,2.0,64.0,164.0,32.0,32.0,32.0,0.0,82.0,82.0,82.0,0.0,950000.0,16666.66667,80.0,54.56189146,143.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,8333.333333,8333.333333,32.0,82.0,52.0,27.38612788,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,32.0,82.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,164.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047.0,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.66667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,115596901.0,22.0,23.0,1179.0,11936.0,517.0,0.0,53.59090909,144.2159951,2920.0,0.0,518.9565217,836.4520025,113.4545986,0.389283792,2627202.295,4372621.68,10000000.0,19.0,116000000.0,5504614.333,4980272.587,10000000.0,48.0,111000000.0,5025327.0,5127003.203,10000000.0,49.0,0.0,0.0,0.0,0.0,452.0,604.0,0.190316521,0.198967272,0.0,2920.0,285.1086957,638.5287683,407718.9879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,291.4444444,53.59090909,518.9565217,452.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1179.0,23.0,11936.0,8192.0,123.0,21.0,20.0,45919.75,51529.97507,209549.0,30852.0,9587151.333,1441848.092,10000000.0,5008704.0,0.0
1875.0,49.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,40816.32653,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,192.0,2.0,2.0,84.0,204.0,42.0,42.0,42.0,0.0,102.0,102.0,102.0,0.0,1500000.0,20833.33333,64.0,69.39740629,140.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,10416.66667,10416.66667,42.0,102.0,66.0,32.86335345,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.5,42.0,102.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,204.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,145.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1103448.276,27586.2069,48.33333333,77.6552209,138.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,13793.10345,13793.10345,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,101357705.0,40.0,58.0,1095.0,78952.0,255.0,0.0,27.375,57.03426208,2920.0,0.0,1361.241379,575.1346543,789.7475579,0.966872721,1044924.794,7304787.643,58600000.0,3.0,101000000.0,2598915.513,11400000.0,58600000.0,3.0,58800000.0,1031267.491,7767661.866,58600000.0,3.0,0.0,0.0,0.0,0.0,812.0,1172.0,0.394641927,0.572230794,0.0,2920.0,808.5555556,793.864061,630220.1474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,816.8061224,27.375,1361.241379,812.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1095.0,58.0,78952.0,8192.0,127.0,39.0,20.0,194934.5,42156.99919,224744.0,165125.0,50500000.0,11500000.0,58600000.0,42300000.0,0.0
1095.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.6667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,108762118.0,2.0,2.0,88.0,258.0,47.0,41.0,44.0,4.242640687,137.0,121.0,129.0,11.3137085,3.181254709,0.036777511,36300000.0,62600000.0,109000000.0,23521.0,109000000.0,109000000.0,0.0,109000000.0,109000000.0,109000000.0,109000000.0,0.0,109000000.0,109000000.0,0.0,0.0,0.0,0.0,52.0,52.0,0.018388756,0.018388756,41.0,137.0,77.4,47.50578912,2256.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.75,44.0,129.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,258.0,-1.0,-1.0,1.0,20.0,23521.0,0.0,23521.0,23521.0,109000000.0,0.0,109000000.0,109000000.0,0.0
53.0,30959.0,2.0,2.0,80.0,202.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,9108.821344,129.2031396,10319.66667,17862.06308,30945.0,3.0,3.0,3.0,0.0,3.0,3.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,40.0,40.0,64.60156982,64.60156982,40.0,101.0,64.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.5,40.0,101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,2.0,202.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,4143674.0,7.0,10.0,1038.0,4997.0,517.0,0.0,148.2857143,221.3976169,1865.0,0.0,499.7,765.228949,1456.436969,4.102639349,258979.625,997770.0511,4000169.0,1.0,143500.0,23916.66667,25413.28974,73143.0,417.0,4123980.0,458220.0,1328435.87,4000169.0,1.0,0.0,0.0,0.0,0.0,160.0,212.0,1.689322085,2.413317264,0.0,1865.0,335.2777778,603.509326,364223.5065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,355.0,148.2857143,499.7,160.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1038.0,10.0,4997.0,29200.0,31.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465.0,2168086.0,16.0,23.0,1396.0,4574.0,378.0,0.0,87.25,89.88251591,2149.0,0.0,198.8695652,516.5348976,2753.580808,17.98821633,57054.89474,184464.2265,1141942.0,4.0,2118119.0,141207.9333,297433.0582,1191061.0,896.0,2119493.0,96340.59091,236866.8376,1141942.0,4.0,0.0,0.0,0.0,0.0,332.0,472.0,7.37978106,10.60843527,0.0,2149.0,149.25,396.503096,157214.7051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,153.0769231,87.25,198.8695652,332.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1396.0,23.0,4574.0,8192.0,176.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626.0,26.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,461538.4615,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,38461.53846,38461.53846,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,31.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,37016.0,1.0,2.0,46.0,66.0,46.0,46.0,46.0,0.0,60.0,6.0,33.0,38.18376618,3025.718608,81.04603415,18508.0,26170.02197,37013.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,20.0,40.0,27.01534472,54.03068943,6.0,60.0,39.5,23.2880513,542.3333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,52.66666667,46.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,2.0,66.0,256.0,360.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.6667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8402.0,53.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,301886.7925,75471.69811,17.66666667,25.42308662,47.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,48.0,40.0,37735.84906,37735.84906,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,30688.0,1.0,1.0,43.0,101.0,43.0,43.0,43.0,0.0,101.0,101.0,101.0,0.0,4692.387904,65.17205422,30688.0,0.0,30688.0,30688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,32.58602711,32.58602711,43.0,101.0,62.33333333,33.48631561,1121.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,43.0,101.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,1.0,101.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53439.0,92.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,130434.7826,21739.13043,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10869.56522,10869.56522,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,32.0,65535.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,46533324.0,90.0,172.0,3115.0,245485.0,507.0,0.0,34.61111111,108.5176623,4380.0,0.0,1427.238372,484.4359186,5342.407948,5.630373622,178288.5977,1290042.642,10200000.0,1.0,41200000.0,463061.3146,2117780.047,10200000.0,1.0,46500000.0,272016.5906,1589636.326,10200000.0,1.0,0.0,0.0,0.0,0.0,1820.0,3452.0,1.934097809,3.696275813,0.0,4380.0,945.2471483,773.2725662,597950.4616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,948.8549618,34.61111111,1427.238372,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3115.0,172.0,245485.0,29200.0,35.0,89.0,20.0,144504.5,258859.0114,532793.0,14998.0,10200000.0,94914.26282,10200000.0,10000000.0,0.0
443.0,6210.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1932.36715,322.0611916,6210.0,0.0,6210.0,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,161.0305958,161.0305958,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,34616.0,4.0,2.0,164.0,254.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,12075.34088,173.3302519,6923.2,10650.43528,24181.0,3.0,24189.0,8063.0,13958.59746,24181.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,104.0,40.0,115.5535013,57.77675064,41.0,127.0,65.57142857,41.96370314,1760.952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,41.0,127.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,164.0,2.0,254.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594.0,50.0,2.0,2.0,4.0,12.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,320000.0,80000.0,16.66666667,27.13546265,48.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,48.0,40.0,40000.0,40000.0,2.0,6.0,3.6,2.19089023,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,2.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,12.0,1024.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057.0,48.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,41666.66667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,493.0,1.0,1.0,51.0,112.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,330628.8032,4056.795132,493.0,0.0,493.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2028.397566,2028.397566,51.0,112.0,71.33333333,35.21836642,1240.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,51.0,112.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,112.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002.0,3.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,666666.6667,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443.0,161313.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59738521,80656.5,54101.44694,118912.0,42401.0,161313.0,80656.5,54101.44694,118912.0,42401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,18.59738521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,319.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,500000.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1024.0,-1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,183.0,2.0,2.0,78.0,206.0,39.0,39.0,39.0,0.0,103.0,103.0,103.0,0.0,1551912.568,21857.9235,61.0,99.59417654,176.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,10928.96175,10928.96175,39.0,103.0,64.6,35.05424368,1228.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.75,39.0,103.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,206.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
