Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6505143,50,72,3327,121699,411,0,66.54,140.1538819,3582,2,1690.263889,799.9683971,19219.56212,18.75439172,53761.5124,455068.8494,4997717,2,6505143,132758.0204,712103.8631,4997905,88,6390143,90002.01408,593875.6596,4997764,2,0,0,0,0,1020,1444,7.686226114,11.0681656,0,3582,1016.471545,1013.185023,1026543.891,0,0,0,1,0,0,0,0,1,1024.803279,66.54,1690.263889,1020,0,0,0,0,0,0,50,3327,72,121699,29200,15544,49,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,195,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,61538.46154,10256.41026,195.0,0.0,195,195,195,195.0,0.0,195,195,0,0.0,0.0,0,0,0,0,0,0,40,0,10256.41026,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63967,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,64193127,17,18,1257,4411,429,0,73.94117647,111.076815,1430,0,245.0555556,461.5178885,88.29605699,0.54522971,1888033.147,10000000.0,58600000,3,64200000,4012070.437,14600000.0,58700000,94,64100000,3771493.765,14200000.0,58700000,3,0,0,0,0,352,372,0.264825859,0.280403851,0,1430,157.4444444,342.2562486,117139.3397,0,0,0,1,0,0,0,0,1,161.9428571,73.94117647,245.0555556,352,0,0,0,0,0,0,17,1257,18,4411,8192,368,16,20,5488260.0,0.0,5488260,5488260,58600000.0,0.0,58600000,58600000,BENIGN
8500,66,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,22.0,23.3023604,48,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,48,40,30303.0303,30303.0303,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,117111309,21,17,1760,995,422,0,83.80952381,165.1280167,407,0,58.52941176,117.3552926,23.52462818,0.32447763,3165170.514,4593005.916,10100000,100,117000000,5855565.45,4862745.425,10100000,23361,112000000,6985079.0,4671699.483,10100000,1012,0,0,0,0,432,484,0.179316585,0.145161045,0,422,70.64102564,142.9783729,20442.81511,0,0,0,1,0,0,0,0,0,72.5,83.80952381,58.52941176,432,0,0,0,0,0,0,21,1760,17,995,8192,1047,20,20,156720.0,443040.0683,1492536,22972,10000000.0,30426.80083,10100000,9950727,BENIGN
53,258,2,2,60,120,30,30,30.0,0.0,60,60,60.0,0.0,697674.4186,15503.87597,86.0,95.92184318,190,1,190,190.0,0.0,190,190,1,1.0,0.0,1,1,0,0,0,0,80,80,7751.937984,7751.937984,30,60,42.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,52.5,30.0,60.0,80,0,0,0,0,0,0,2,60,2,120,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,198,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,808080.8081,20202.0202,66.0,30.31501278,101,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,10101.0101,10101.0101,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30303,1,1,45,45,45,45,45.0,0.0,45,45,45.0,0.0,2970.00297,66.000066,30303.0,0.0,30303,30303,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,33.000033,33.000033,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,1,67.5,45.0,45.0,32,0,0,0,0,0,0,1,45,1,45,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59572,999307,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.00832177,2.001386961,999307.0,0.0,999307,999307,999307,999307.0,0.0,999307,999307,0,0.0,0.0,0,0,0,0,0,0,40,0,2.001386961,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,13089,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115693121,22,20,845,7441,383,0,38.40909091,90.73543913,1460,0,372.05,587.0144332,71.62050715,0.363029363,2821783.439,4464003.112,10000000,3,116000000,5509196.238,4954735.85,10000000,3,111000000,5836755.789,5047540.024,10000000,72,0,0,0,0,452,544,0.190158238,0.172871125,0,1460,192.6976744,434.3635484,188671.6921,0,0,0,1,0,0,0,0,0,197.2857143,38.40909091,372.05,452,0,0,0,0,0,0,22,845,20,7441,8192,980,21,20,79349.0,187083.8567,643428,22818,10000000.0,3951.519229,10000000,9999554,BENIGN
53,145,2,2,48,112,24,24,24.0,0.0,56,56,56.0,0.0,1103448.276,27586.2069,48.33333333,78.51963661,139,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13793.10345,13793.10345,24,56,36.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,46.0,24.0,56.0,40,0,0,0,0,0,0,2,48,2,112,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1655,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49663,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5718007,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.098633318,0.699544439,1906002.333,3280407.398,5693865,29,5718007,2859003.5,4009099.581,5693865,24142,0,0.0,0.0,0,0,0,0,0,0,72,32,0.524658329,0.17488611,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8161,20,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,600000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,50000.0,50000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,80,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3300,54,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,18.0,26.88865932,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,37037.03704,37037.03704,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,177,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1299435.028,22598.87006,59.0,99.59417654,174,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,64,64,11299.43503,11299.43503,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,64,0,0,0,0,0,0,2,66,2,164,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58498,999998,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12.000024,2.000004,999998.0,0.0,999998,999998,999998,999998.0,0.0,999998,999998,0,0.0,0.0,0,0,0,0,0,0,40,0,2.000004,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,301,2,2,88,250,44,44,44.0,0.0,125,125,125.0,0.0,1122923.588,13289.03654,100.3333333,170.3212651,297,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,6644.518272,6644.518272,44,125,76.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,95.5,44.0,125.0,64,0,0,0,0,0,0,2,88,2,250,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,65423324,15,14,738,5306,350,0,49.2,100.3132237,1836,0,379.0,665.392192,92.38295505,0.443266991,2336547.286,4151251.349,10000000,49,65400000,4673094.571,4991962.925,10100000,203,65300000,5024325.538,5030664.267,10100000,49,0,0,0,0,312,364,0.22927603,0.213990961,0,1836,201.4666667,481.5995427,231938.1195,0,0,0,1,0,0,0,0,0,208.4137931,49.2,379.0,312,0,0,0,0,0,0,15,738,14,5306,8192,131,14,20,167017.0,149462.0011,472105,105893,9991525.833,20467.20499,10000000,9949749,BENIGN
64623,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,175,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,1005714.286,22857.14286,58.33333333,94.97543542,168,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11428.57143,11428.57143,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,64,0,0,0,0,0,0,2,72,2,104,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116266632,32,31,2177,23363,520,0,68.03125,154.0375916,2896,0,753.6451613,903.7360805,219.6674967,0.54185796,1875268.258,3862442.175,10000000,7,116000000,3750536.516,4827339.453,10100000,9,111000000,3707755.033,4906345.434,10100000,47,0,0,0,0,1032,1000,0.27522944,0.26662852,0,2896,399.0625,721.5633573,520653.6786,0,0,0,1,0,0,0,0,0,405.3968254,68.03125,753.6451613,1032,0,0,0,0,0,0,32,2177,31,23363,29200,1106,7,32,93130.75,205953.3702,747118,33122,9595754.5,1447113.09,10000000,5000589,BENIGN
443,15125433,4,2,49,0,31,6,12.25,12.5,0,0,0.0,0.0,3.239576679,0.396682859,3025086.6,4467054.852,10000000,43,15100000,5041811.0,5017486.372,10000000,43,10000000,10000000.0,0.0,10000000,10000000,0,0,0,0,80,64,0.264455239,0.13222762,0,31,7.857142857,10.58975246,112.1428571,0,0,0,0,1,0,0,0,0,9.166666667,12.25,0.0,80,0,0,0,0,0,0,4,49,2,0,3929,343,3,20,34396.0,11.3137085,34404,34388,7528299.0,3495872.287,10000000,5056344,BENIGN
443,5507786,12,9,876,6883,532,0,73.0,159.1008828,2896,0,764.7777778,996.9821686,1408.733019,3.812784302,275389.3,1112783.718,4999667,2,5507786,500707.8182,1492918.228,4999712,174,5391390,673923.75,1749057.277,4999676,50,0,0,0,0,392,296,2.178733887,1.634050415,0,2896,352.6818182,717.8568226,515318.4177,0,0,0,1,0,0,0,0,0,369.4761905,73.0,764.7777778,392,0,0,0,0,0,0,12,876,9,6883,29200,63,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,616595,13,8,548,3843,196,0,42.15384615,69.29026646,1460,0,480.375,630.8420535,7121.368159,34.05801215,30829.75,61958.78681,210671,1,616595,51382.91667,74071.13937,210671,1,420666,60095.14286,86714.81825,225855,1,0,0,0,0,280,172,21.08353133,12.97448082,0,1460,199.5909091,427.4020811,182672.539,0,0,0,1,0,0,0,0,0,209.0952381,42.15384615,480.375,280,0,0,0,0,0,0,13,548,8,3843,29200,31,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,95033,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.0453211,95033.0,0.0,95033,95033,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.52266055,10.52266055,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,53171,1,1,48,76,48,48,48.0,0.0,76,76,76.0,0.0,2332.098324,37.6144891,53171.0,0.0,53171,53171,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18.80724455,18.80724455,48,76,57.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,86.0,48.0,76.0,32,0,0,0,0,0,0,1,48,1,76,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50800,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39054,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,240,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,108340,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.46040244,108340.0,0.0,108340,108340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.230201218,9.230201218,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,172,2,2,70,130,35,35,35.0,0.0,65,65,65.0,0.0,1162790.698,23255.81395,57.33333333,92.37604307,164,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,80,80,11627.90698,11627.90698,35,65,47.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,58.75,35.0,65.0,80,0,0,0,0,0,0,2,70,2,130,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50800,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.333,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,226,2,2,88,344,44,44,44.0,0.0,172,172,172.0,0.0,1911504.425,17699.11504,75.33333333,89.198281,175,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,8849.557522,8849.557522,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,64,0,0,0,0,0,0,2,88,2,344,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
22,1323097,41,42,2664,6954,456,0,64.97560976,109.864573,976,0,165.5714286,320.4037958,7269.308297,62.73160622,16135.32927,105941.5618,954895,1,1323097,33077.425,158829.4989,995580,1,368064,8977.170732,21045.05483,96727,1,0,0,0,0,1328,1360,30.98790187,31.74370435,0,976,114.5,243.3458791,59217.21687,0,0,0,1,0,0,0,0,1,115.8795181,64.97560976,165.5714286,1328,0,0,0,0,0,0,41,2664,42,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,61117028,17,15,1496,6014,1184,0,88.0,287.3021058,1448,0,400.9333333,613.6806367,122.8790117,0.523585669,1971517.032,4006307.811,10000000,7,61100000,3819814.25,4991003.563,10100000,74,61100000,4361890.357,5132221.38,10100000,48,0,0,0,0,552,488,0.278154887,0.245430782,0,1448,227.5757576,481.7579158,232090.6894,0,0,0,1,0,0,0,0,0,234.6875,88.0,400.9333333,552,0,0,0,0,0,0,17,1496,15,6014,29200,128,3,32,85003.0,84897.52022,258299,50140,10000000.0,27944.98433,10000000,9959914,BENIGN
443,11371268,16,21,1241,8929,553,0,77.5625,157.0838285,2920,0,425.1904762,803.2912062,894.3593626,3.25381479,315868.5556,1653152.52,9946517,1,1424748,94983.2,130035.1877,347403,49,11100000,555278.2,2224409.079,9996498,1,0,0,0,0,380,432,1.407055044,1.846759746,0,2920,267.6315789,624.8596133,390449.5363,0,0,0,1,0,0,0,0,1,274.8648649,77.5625,425.1904762,380,0,0,0,0,0,0,16,1241,21,8929,8192,560,11,20,1424748.0,0.0,1424748,1424748,9946517.0,0.0,9946517,9946517,BENIGN
53,484,1,1,58,139,58,58,58.0,0.0,139,139,139.0,0.0,407024.7934,4132.231405,484.0,0.0,484,484,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2066.115702,2066.115702,58,139,85.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,127.5,58.0,139.0,20,0,0,0,0,0,0,1,58,1,139,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23174,1,1,58,74,58,58,58.0,0.0,74,74,74.0,0.0,5696.038664,86.30361612,23174.0,0.0,23174,23174,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,43.15180806,43.15180806,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,32,0,0,0,0,0,0,1,58,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52918,32,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,31250.0,31250.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4217889,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,40.06743658,1.422512541,843577.8,1865512.182,4180586,3,4217889,1054472.25,2084147.699,4180586,3,0,0.0,0.0,0,0,1,0,0,0,160,32,1.185427118,0.237085424,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,309,349,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
1064,76,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,210526.3158,52631.57895,25.33333333,7.234178138,30,17,46,46.0,0.0,46,46,47,47.0,0.0,47,47,0,0,0,0,48,40,26315.78947,26315.78947,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51368,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,123,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,306,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,39215.68627,6535.947712,306.0,0.0,306,306,306,306.0,0.0,306,306,0,0.0,0.0,0,0,0,0,0,0,40,0,6535.947712,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,58400,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3058,205,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,58536.58537,9756.097561,205.0,0.0,205,205,205,205.0,0.0,205,205,0,0.0,0.0,0,0,0,0,0,0,40,0,9756.097561,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,10227,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115890235,23,26,35944,1443,5792,0,1562.782609,2147.161466,481,0,55.5,156.7158575,322.606991,0.422813881,2414379.896,4125453.42,10000000,3,116000000,5265451.727,4772800.752,10100000,10,116000000,4633588.04,4807163.314,10100000,3,0,0,0,0,736,832,0.198463658,0.224350222,0,5792,747.74,1630.935863,2659951.788,0,0,0,0,1,0,0,0,1,763.0,1562.782609,55.5,736,0,0,0,0,0,0,23,35944,26,1443,1444,3254,9,32,905004.1818,1899900.064,4751284,50369,9625899.273,1317114.839,10000000,5654771,BENIGN
443,5521313,9,6,367,3710,210,0,40.77777778,75.80530618,1448,0,618.3333333,674.5504182,738.4113163,2.716745093,394379.5,1433806.584,5375716,3,5521313,690164.125,1893412.694,5375716,3,73657,14731.4,18973.09072,40286,48,0,0,0,0,296,200,1.630047056,1.086698037,0,1448,254.8125,489.2970766,239411.6292,0,0,0,1,0,0,0,0,0,271.8,40.77777778,618.3333333,296,0,0,0,0,0,0,9,367,6,3710,29200,118,3,32,145594.0,0.0,145594,145594,5375716.0,0.0,5375716,5375716,BENIGN
53,163400,1,1,44,90,44,44,44.0,0.0,90,90,90.0,0.0,820.0734394,12.23990208,163400.0,0.0,163400,163400,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,6.11995104,6.11995104,44,90,59.33333333,26.55811238,705.3333333,0,0,0,0,0,0,0,0,1,89.0,44.0,90.0,20,0,0,0,0,0,0,1,44,1,90,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6510,61,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,262295.082,65573.77049,20.33333333,25.00666578,49,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,48,40,32786.88525,32786.88525,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,597402.5974,25974.02597,51.33333333,88.04733575,153,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,64,64,12987.01299,12987.01299,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31003,2,2,60,98,30,30,30.0,0.0,49,49,49.0,0.0,5096.281005,129.0197723,10334.33333,17896.12632,30999,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,64.50988614,64.50988614,30,49,37.6,10.40672859,108.3,0,0,0,0,0,0,0,0,1,47.0,30.0,49.0,64,0,0,0,0,0,0,2,60,2,98,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2968,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26214,89,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,179775.2809,44943.82022,29.66666667,19.62990915,41,7,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,48,40,22471.91011,22471.91011,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,116002724,26,26,683,23066,308,0,26.26923077,74.09483528,4344,0,887.1538462,1128.776247,204.727951,0.448265336,2274563.216,4172548.511,10000000,1,116000000,4640108.96,5004054.144,10100000,1,111000000,4422681.96,5087364.327,10100000,65,0,0,0,0,840,840,0.224132668,0.224132668,0,4344,448.0943396,896.8951415,804420.8948,0,0,0,1,0,0,0,0,1,456.7115385,26.26923077,887.1538462,840,0,0,0,0,0,0,26,683,26,23066,29200,1006,4,32,28121.0,17506.69019,83710,22939,9638772.583,1330919.872,10000000,5412603,BENIGN
53,37620,1,1,51,119,51,51,51.0,0.0,119,119,119.0,0.0,4518.87294,53.16321106,37620.0,0.0,37620,37620,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,26.58160553,26.58160553,51,119,73.66666667,39.2598183,1541.333333,0,0,0,0,0,0,0,0,1,110.5,51.0,119.0,32,0,0,0,0,0,0,1,51,1,119,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
